"pais","iso3c","año","apertura_comercial","pbi_crec","ied_pct_pbi"
"Ghana","GHA",2010,75.3778157916824,7.89971194051621,7.84948455261709
"Ghana","GHA",2001,110.045854160811,4.00000012807919,1.68056701347756
"Gibraltar","GIB",2001,78.3442183943698,5.53434033902194,-2.98142869155218
"Gibraltar","GIB",2010,139.576839834619,2.28267100119788,0.0147852387096774
"Gibraltar","GIB",1990,56.8576339551067,1.66026774169177,3.73001288350945
"Greece","GRC",2001,56.8576339551067,4.65041459442163,0.00151553151660003
"Greece","GRC",1990,39.0357306279462,0,1.0411315622269
"Greece","GRC",2010,50.9225173052303,-5.6937412158003,0.179789223267027
"Greenland","GRL",2001,103.380522321192,1.26903507902787,3.91889227088431
"Greenland","GRL",2010,110.472368234124,1.73582505889665,2.95077319370739
"Greenland","GRL",1990,53.8950786178485,-11.7195329863483,3.86141465002383
"Grenada","GRD",2010,88.5841018380245,-0.511146187173722,7.21829642572972
"Grenada","GRD",2001,240.848977626932,-2.02390004072058,17.2109605555303
"Grenada","GRD",1990,35.0644014310212,4.01261191599704,4.62931727452113
"Guam","GUM",2010,72.0347544958577,2.26325193567601,-3.99041060819927
"Guam","GUM",1990,39.0357306279462,13.5949264435839,1.04506114042541
"Guam","GUM",2001,226.000240297969,4.87725151603959,16.2787980957365
"Guatemala","GTM",2001,70.6690331769476,2.33257486608854,-5.088199966054
"Guatemala","GTM",2010,63.1251925746222,2.88417542800377,2.71030706792051
"Guatemala","GTM",1990,45.8694854703458,3.10256317557587,0.623513367892386
"Guinea","GIN",2001,40.1878781394378,3.65834646929586,0.0406493462481599
"Guinea","GIN",1990,44.2481030022452,4.3240627548313,0.459324256828018
"Guinea","GIN",2010,73.5465739340387,4.81336016967553,4.25879212676733
"Guinea-Bissau","GNB",2010,43.5145876385454,5.60536311358261,2.79117647230681
"Guinea-Bissau","GNB",2001,47.5832172774612,4.7859716500482,0.0958805556532383
"Guinea-Bissau","GNB",1990,46.970502719062,6.09999998628119,0.318517904409627
"Guyana","GUY",2010,69.7176801370338,4.13844160137342,5.76769722571896
"Guyana","GUY",2001,199.577000730114,2.2795216592191,7.86331922179128
"Guyana","GUY",1990,142.566230803686,-3.06748466406728,1.99202050400334
"Haiti","HTI",1990,46.4148543201609,1.03812280198248,0.258373747832002
"Haiti","HTI",2010,44.7215241260457,-5.65151153448299,1.50093014768549
"Haiti","HTI",2001,27.569933019116,-0.342747883252144,0.0694886389960982
"Honduras","HND",2001,115.943071737954,2.72319327321379,4.04940697578742
"Honduras","HND",1990,71.0080682830329,2.7917489495977,0.883605842004661
"Honduras","HND",2010,109.441838241682,3.73114034433009,3.83460574737835
"Hong Kong SAR, China","HKG",2010,404.770560908659,6.76766581747881,36.174608362048
"Hong Kong SAR, China","HKG",2001,240.848977626932,0.560881671938134,18.4716176291754
"Hong Kong SAR, China","HKG",1990,226.000240297969,3.83057456206777,4.25727809966442
"Hungary","HUN",2010,157.838960085896,1.06795068152046,-15.8854380283339
"Hungary","HUN",1990,81.315697940889,-3.49665976181741,1.60625096175536
"Hungary","HUN",2001,130.903714236387,4.06202617226026,7.54426473166249
"Iceland","ISL",2001,74.7346556223368,4.01349754356876,1.98480647133145
"Iceland","ISL",2010,93.6463981817789,-2.83277492276433,1.86880354711352
"Iceland","ISL",1990,65.110850561994,1.16937030878044,-0.0742523356404826
"India","IND",2001,25.9932547534365,4.82396626555771,1.05638020993358
"India","IND",2010,49.2552064974161,8.49758470221235,1.6350340943491
"India","IND",1990,15.5062615101965,5.53345456125301,0.0737400205365026
"Indonesia","IDN",1990,52.8918614376893,7.24213163856464,1.02976494269192
"Indonesia","IDN",2010,46.7012738758737,6.22385418062366,2.02517914569356
"Indonesia","IDN",2001,69.7932075256238,3.64346644721492,-1.85568619300523
"Iran, Islamic Rep.","IRN",1990,37.0805676988109,13.5949264435839,-0.289993217558945
"Iran, Islamic Rep.","IRN",2010,43.7706437373524,5.79793829590261,0.749168626269064
"Iran, Islamic Rep.","IRN",2001,40.53556648018,2.39217271180297,0.321660450665872
"Iraq","IRQ",2010,73.4974796202443,6.40256484471193,1.00796493975113
"Iraq","IRQ",1990,15.1262818163125,57.8178283456035,-0.00377477582183759
"Iraq","IRQ",2001,126.780255976775,1.76660876568174,-0.0183987197639496
"Ireland","IRL",2001,174.84073239778,5.30582177251378,8.82598474922644
"Ireland","IRL",1990,105.029447108304,8.46652726348809,1.26133865366034
"Ireland","IRL",2010,189.863837690715,1.68297227062031,17.004910057797
"Isle of Man","IMN",2010,47.2385853965951,3.39999842395957,2.71030706792051
"Isle of Man","IMN",2001,73.8373532681892,5.39999903126116,2.3931861526359
"Isle of Man","IMN",1990,55.9468360286644,4.1869768973626,3.86141465002383
"Israel","ISR",1990,60.8974222016244,7.3151991944807,0.243482687846156
"Israel","ISR",2010,65.6330798689153,5.53434033902194,2.91418894955553
"Israel","ISR",2001,62.139584755155,0.277927326527333,1.31205425123863
"Italy","ITA",2010,51.6621118138339,1.52910573247101,0.462974196548407
"Italy","ITA",2001,49.8632723203495,2.00643329837733,1.26941636801649
"Italy","ITA",1990,36.2382276733087,1.98577491758405,0.544008814945352
"Jamaica","JAM",2010,80.920400318881,-1.45714720947502,1.4052035043033
"Jamaica","JAM",1990,99.9401719360276,4.2005351147029,3.00291270335979
"Jamaica","JAM",2001,84.8277345994425,1.34492956396697,6.26989738675835
"Japan","JPN",2001,19.5596044720071,0.386103426142029,0.112602474486226
"Japan","JPN",1990,19.3357137329228,4.84092905699353,0.0566884199193586
"Japan","JPN",2010,28.4984726938389,4.09791791943181,0.12920448958805
"Jordan","JOR",2010,114.222677694125,2.31483422063046,6.22247566973912
"Jordan","JOR",1990,149.4476838941,-0.275903907591925,0.904951524213929
"Jordan","JOR",2001,109.285478573786,5.26995757513571,3.04850514227071
"Kazakhstan","KAZ",1990,104.123635308845,0.560881671938134,2.3931861526359
"Kazakhstan","KAZ",2010,74.1382658957842,7.30000000329814,5.03630628288047
"Kazakhstan","KAZ",2001,92.8490685069707,13.4999999984358,12.7154903277303
"Kenya","KEN",1990,57.0209136817269,4.19205097155167,0.665873838508099
"Kenya","KEN",2010,50.3942873502834,8.05847360290906,0.392164287395035
"Kenya","KEN",2001,55.9468360286644,3.77990649795343,0.0408333582871574
"Kiribati","KIR",1990,151.071702815406,-6.38533433567764,0.820468958480232
"Kiribati","KIR",2010,85.6972657116246,1.2259519892488,-3.99041060819927
"Kiribati","KIR",2001,110.784733057905,-3.14412917759699,-0.421154107226063
"Korea, Dem. People's Rep.","PRK",2001,110.045854160811,1.23374464400356,1.91196478591436
"Korea, Dem. People's Rep.","PRK",1990,70.8193543307087,5.30582177251378,0.0958805556532383
"Korea, Dem. People's Rep.","PRK",2010,404.770560908659,6.76766581747881,504.372481374278
"Korea, Rep.","KOR",2010,91.3995964951756,6.80482491783671,0.830430228021659
"Korea, Rep.","KOR",2001,62.2237972179905,4.85239957151281,1.19094772386348
"Korea, Rep.","KOR",1990,50.7503133784944,9.8775525016936,0.368992954353942
"Kosovo","XKX",1990,58.8014956103209,3.72013163404128,2.19922450158059
"Kosovo","XKX",2010,82.1774799739022,4.93995095961395,9.17015887398439
"Kosovo","XKX",2001,115.561486449616,2.71031150254662,4.45308295613349
"Kuwait","KWT",2001,86.8504672897196,0.213332576499354,-0.319626515627052
"Kuwait","KWT",1990,103.011000150739,-26.2288925207873,0.0303889056376244
"Kuwait","KWT",2010,97.0280216627504,-2.37054804702014,1.13036730428733
"Kyrgyz Republic","KGZ",2010,133.232850492333,-0.471566596791618,9.86092233978431
"Kyrgyz Republic","KGZ",1990,78.7383177570093,5.70279663301396,2.76298171211478
"Kyrgyz Republic","KGZ",2001,73.7469123687968,5.32162141190466,0.328285301673471
"Lao PDR","LAO",1990,35.8472084769786,6.70457869081514,0.693192942833295
"Lao PDR","LAO",2001,65.8994368798482,5.75141287983195,1.35157901983042
"Lao PDR","LAO",2010,84.7203378916677,8.52690551739717,3.90935018167503
"Latvia","LVA",2001,88.1768278184248,6.46057826727287,2.11821599999579
"Latvia","LVA",2010,110.86235386272,-3.66125859554762,2.0239348136408
"Latvia","LVA",1990,87.5250655680957,-4.47046793507802,1.31205425123863
"Lebanon","LBN",1990,117.905808025004,26.5331600932491,0.227233865800903
"Lebanon","LBN",2001,55.5568083587026,3.83966927702973,8.23754952644041
"Lebanon","LBN",2010,95.0966529416243,7.97513555844932,11.1327936305686
"Lesotho","LSO",2001,46.9292631865623,3.56158183392093,3.59634195549178
"Lesotho","LSO",2010,150.102435487333,5.26967078056286,0.425490583298807
"Lesotho","LSO",1990,71.1144932237197,6.04547332978933,2.76298171211478
"Liberia","LBR",2001,89.5715493140888,2.92027476569781,0.916114790286976
"Liberia","LBR",1990,293.671876906939,-51.0308649467486,58.5952133194589
"Liberia","LBR",2010,293.671876906939,6.09982524004147,103.337387099033
"Libya","LBY",1990,70.797800855223,3.72013163404128,0.549785825956794
"Libya","LBY",2010,98.077213074239,5.0272476723775,2.36664960687642
"Libya","LBY",2001,43.1734496124031,-1.76283887062603,-0.389891046511628
"Liechtenstein","LIE",2010,108.901699269523,2.28267100119788,587.838615656588
"Liechtenstein","LIE",2001,178.232753529545,-0.733092455297992,376.801268564647
"Liechtenstein","LIE",1990,81.315697940889,2.25287099550282,2.86320410852027
"Lithuania","LTU",1990,84.9003886237531,-4.47046793507802,1.94952386693621
"Lithuania","LTU",2010,131.626507396009,0.427199566550769,3.00969561169119
"Lithuania","LTU",2001,93.4871373685836,6.48412665187908,3.60825880316743
"Luxembourg","LUX",2010,293.671876906939,3.76041454320028,69.6063943388728
"Luxembourg","LUX",2001,270.765630443257,3.07435550952719,17.2109605555303
"Luxembourg","LUX",1990,187.811167101457,5.31993336839281,2.33234142624111
"Macao SAR, China","MAC",1990,175.664362519201,7.97937610465051,0.0147852387096774
"Macao SAR, China","MAC",2010,119.940087700279,25.1227881779164,12.8507197926336
"Macao SAR, China","MAC",2001,150.023588329221,2.88815025429498,2.33234142624111
"Madagascar","MDG",2001,41.0351260923859,5.98023576982733,1.71117198619575
"Madagascar","MDG",1990,32.3809923743425,3.12890505042525,0.569459513554867
"Madagascar","MDG",2010,57.8748945101807,0.619239744622121,9.13867133828112
"Malawi","MWI",2001,72.5008806383396,-4.97496361892476,0.772615057834218
"Malawi","MWI",1990,82.5088186848906,5.69229463403222,0.851269713577574
"Malawi","MWI",2010,47.0196635730197,6.87406585416142,0.957814621345542
"Malaysia","MYS",2001,203.364636010653,0.517675319192861,0.597029318252079
"Malaysia","MYS",1990,146.888252533989,9.00852713774628,5.29807441993264
"Malaysia","MYS",2010,157.944764886771,7.42484738326097,4.26864663854031
"Maldives","MDV",2010,51.9459863027627,6.78546790940871,8.36376433060736
"Maldives","MDV",1990,49.8632723203495,16.9522974545621,2.60411859208412
"Maldives","MDV",2001,110.472368234124,-3.94363428947094,2.36095464157791
"Mali","MLI",1990,46.5841612438988,-2.5023951034776,0.213642953472865
"Mali","MLI",2010,47.0196635730197,6.92172188561173,2.81841087284464
"Mali","MLI",2001,60.2008030180009,15.3762394579174,6.02589704725809
"Malta","MLT",2001,161.324371722227,-0.75667262732631,10.2407951566631
"Malta","MLT",2010,178.232753529545,6.1973451691119,101.626395725913
"Malta","MLT",1990,164.48373762214,6.29139095831177,1.1784825355471
"Marshall Islands","MHL",2001,118.734360460794,6.93004446202892,0.603728082178911
"Marshall Islands","MHL",2010,144.804965859714,5.53918680023571,-5.80799077083683
"Marshall Islands","MHL",1990,28.4984726938389,2.67624654001773,0.300370285302525
"Mauritania","MRT",1990,78.1245487729656,-1.77130453327383,0.44702077877301
"Mauritania","MRT",2010,93.4207451334608,2.62022948104543,2.31890567703789
